Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/20  19:00:00,28.0230747762,2.1090716754,0.0,0.0,3.71167865564,18.077,50.7243020479,20.0247082337,25.50935,5.1902438142
 01/20  20:00:00,28.0241062475,2.1090716754,0.0,0.0,3.71167865564,18.077,51.3289601959,20.6280978027,25.50935,5.19151239314
 01/20  21:00:00,23.0105304454,2.1090716754,0.0,0.0,3.71167865564,13.077,49.9353565567,23.3885885642,22.50825,4.03851799251
 01/20  22:00:00,22.9645989172,2.1090716754,0.0,0.0,3.71167865564,13.077,52.2162977663,26.0199370225,21.0077,5.18866074386
 01/20  23:00:00,22.9611164203,2.1090716754,0.0,0.0,3.71167865564,13.077,50.2926366194,28.2487680693,18.0066,4.03726855008
 01/20  24:00:00,24.1521143685,2.1090716754,0.0,0.0,3.71167865564,13.077,36.9406387908,31.6278959175,3.0011,2.31164287336
 01/21  01:00:00,13.6752510062,2.1090716754,0.0,0.0,1.85583932782,5.577,42.4109841831,37.671590698,3.0011,1.73829348509
 01/21  02:00:00,9.50264985171,0.0,0.0,0.0,0.618613109274,5.0,3.59317815559,0.0,3.0011,0.592078155592
 01/21  03:00:00,9.52441848125,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 01/21  04:00:00,9.54484617217,0.0,0.0,0.0,0.618613109274,5.0,3.59318404932,0.0,3.0011,0.592084049319
 01/21  05:00:00,9.69802693099,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 01/21  06:00:00,13.6324592833,2.1090716754,0.0,0.0,1.85583932782,5.577,45.4457049787,40.9240549787,4.50165,0.02
 01/21  07:00:00,28.1014279557,2.1090716754,0.0,0.0,3.71167865564,18.077,51.5345322974,36.2914559864,13.50495,1.73812631096
 01/21  08:00:00,27.4227550495,2.1090716754,0.0,0.0,3.71167865564,18.077,56.7574707068,34.0118571615,21.0077,1.73791354538
 01/21  09:00:00,20.5232541301,2.1090716754,0.0,0.0,3.71167865564,13.077,52.139887181,35.9690922974,15.0055,1.16529488356
 01/21  10:00:00,20.5317570701,2.1090716754,0.0,0.0,3.71167865564,13.077,54.9098687553,35.2904261373,15.0055,4.61394261796
 01/21  11:00:00,25.5279991921,2.1090716754,0.0,0.0,3.71167865564,18.077,69.3068311067,32.2572537032,33.0121,4.03747740354
