Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/11  17:00:00,244.887411628,20.0491123249,0.0,0.0,62.886420148,41.4019203762,38.7200719013,27.0476616977,10.5075,1.16491020357
 03/11  18:00:00,239.774102763,20.0491123249,0.0,0.0,62.886420148,41.4019203762,57.8259747023,47.2984747023,10.5075,0.02
 03/11  19:00:00,234.718344287,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,93.2962789884,83.958805015,8.1725,1.16497397347
 03/11  20:00:00,190.039764326,20.0491123249,0.0,0.0,20.9621400493,23.2339557645,114.656709537,107.65441197,5.8375,1.16479756679
 03/11  21:00:00,175.408886778,20.0491123249,0.0,0.0,20.9621400493,23.2339557645,131.760576926,124.758423129,5.8375,1.16465379737
 03/11  22:00:00,127.677607754,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,116.480181496,112.957681496,3.5025,0.02
 03/11  23:00:00,89.4055872861,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91570853033,0.0,1.75125,1.16445853033
 03/11  24:00:00,123.289720601,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  01:00:00,93.9326188203,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91549636518,0.0,1.75125,1.16424636518
 03/12  02:00:00,86.2880864017,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  03:00:00,85.2158332737,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  04:00:00,90.6500191042,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  05:00:00,89.5758179799,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91551126896,0.0,1.75125,1.16426126896
 03/12  06:00:00,121.590617474,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,274.429826194,270.907326194,3.5025,0.02
 03/12  07:00:00,122.374120209,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,272.938598733,269.416098733,3.5025,0.02
 03/12  08:00:00,155.056596175,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,233.876369756,229.209486829,3.5025,1.16438292724
 03/12  09:00:00,131.679606587,20.0491123249,0.0,0.0,6.98738001645,14.1499734587,199.100812033,195.578312033,3.5025,0.02
 03/12  10:00:00,168.102893441,20.0491123249,0.0,0.0,27.9495200658,27.7759469175,165.080993459,156.911303759,7.005,1.16468970063
 03/12  11:00:00,201.634049312,20.0491123249,0.0,0.0,27.9495200658,27.7759469175,137.253905269,129.084182088,7.005,1.16472318037
 03/12  12:00:00,217.357738213,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,103.921409304,94.5614093043,9.34,0.02
 03/12  13:00:00,217.610506093,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,86.0885718612,75.583828164,9.34,1.16474369721
 03/12  14:00:00,214.136402412,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,70.9978032499,60.492990252,9.34,1.16481299789
 03/12  15:00:00,209.711103662,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,58.6167004511,48.111946729,9.34,1.16475372208
 03/12  16:00:00,211.385073562,20.0491123249,0.410362046357,0.0,41.9242800987,36.8599292233,42.0140194396,32.6540194396,9.34,0.02
 03/12  17:00:00,179.507061315,20.0491123249,0.0,0.0,27.9495200658,27.7759469175,56.6214333631,48.4517416029,7.005,1.16469176021
 03/12  18:00:00,182.557825785,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,83.3118608124,77.4773155056,4.67,1.16454530678
 03/12  19:00:00,177.813798193,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,97.2945116252,92.6045116252,4.67,0.02
 03/12  20:00:00,165.340600338,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,113.027478813,107.192960122,4.67,1.16451869117
 03/12  21:00:00,146.400447489,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,90.5928838783,85.9028838783,4.67,0.02
 03/12  22:00:00,94.4277408975,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91560921761,0.0,1.75125,1.16435921761
 03/12  23:00:00,127.556037876,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/12  24:00:00,98.9408782217,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/13  01:00:00,92.2462062477,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924571121,0.0,2.335,1.16424571121
 03/13  02:00:00,91.0837767897,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  03:00:00,90.0532383605,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  04:00:00,95.0872622054,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  05:00:00,93.1755362539,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924134377,0.0,2.335,1.16424134377
 03/13  06:00:00,136.909862614,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,274.499970937,269.809970937,4.67,0.02
 03/13  07:00:00,137.968034456,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,273.800648729,269.110648729,4.67,0.02
 03/13  08:00:00,210.817853634,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,226.351409766,217.014308454,8.1725,1.16460131179
 03/13  09:00:00,240.717728341,20.0491123249,0.0,0.0,62.886420148,41.4019203762,170.214704691,158.542522904,10.5075,1.16468178729
 03/13  10:00:00,235.282921633,20.0491123249,0.0,0.0,62.886420148,41.4019203762,139.210576841,127.538261487,10.5075,1.16481535399
 03/13  11:00:00,269.768055087,20.0491123249,0.00197606143842,0.0,62.886420148,41.4019203762,99.802604397,88.1299961335,10.5075,1.16510826353
 03/13  12:00:00,257.28166454,20.0491123249,0.00532895284727,0.0,62.886420148,41.4019203762,74.4622107857,62.7894058148,10.5075,1.16530497089
 03/13  13:00:00,257.03697125,20.0491123249,0.00498733308149,0.0,62.886420148,41.4019203762,57.0345016209,45.3618592377,10.5075,1.16514238312
 03/13  14:00:00,254.722699719,20.0491123249,0.00502160939846,0.0,62.886420148,41.4019203762,39.8705482016,28.1980707744,10.5075,1.16497742728
 03/13  15:00:00,251.088556913,20.0491123249,0.527901597257,0.0,62.886420148,41.4019203762,24.2290178752,12.5567038995,10.5075,1.16481397572
 03/13  16:00:00,251.719838444,20.0491123249,0.86207119417,0.0,62.886420148,41.4019203762,20.1643005338,8.49186105963,10.5075,1.16493947419
 03/13  17:00:00,253.518821981,20.0491123249,0.894987012035,0.0,62.886420148,41.4019203762,22.31023976,10.6378644447,10.5075,1.16487531531
 03/13  18:00:00,249.36829347,20.0491123249,0.232195864708,0.0,41.9242800987,36.8599292233,32.3929713087,23.0329713087,9.34,0.02
 03/13  19:00:00,246.765679731,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,60.5596583692,50.0549563399,9.34,1.16470202935
 03/13  20:00:00,218.500289624,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,74.6214479557,65.2841925375,8.1725,1.1647554182
 03/13  21:00:00,156.600309167,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,55.603889053,50.913889053,4.67,0.02
 03/13  22:00:00,106.629840857,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49940918473,0.0,2.335,1.16440918473
 03/13  23:00:00,138.366721924,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/13  24:00:00,110.224937516,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  01:00:00,99.2147573817,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927374428,0.0,2.335,1.16427374428
 03/14  02:00:00,96.9572857705,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  03:00:00,95.2474804909,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  04:00:00,115.697294646,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920724452,0.0,2.335,1.16420724452
 03/14  05:00:00,113.744897049,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/14  06:00:00,155.840202192,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,260.162005128,255.472005128,4.67,0.02
 03/14  07:00:00,149.015618735,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,254.918718381,249.084270102,4.67,1.16444827942
 03/14  08:00:00,213.239808298,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,210.298711377,202.106211377,8.1725,0.02
 03/14  09:00:00,244.809582243,20.0491123249,0.0,0.0,62.886420148,41.4019203762,157.421374187,145.749256628,10.5075,1.16461755839
 03/14  10:00:00,242.311161462,20.0491123249,0.0,0.0,62.886420148,41.4019203762,122.849099638,111.176689469,10.5075,1.16491016921
 03/14  11:00:00,276.654735865,20.0491123249,0.00558188546582,0.0,62.886420148,41.4019203762,87.8387595841,76.1660573137,10.5075,1.1652022704
